,0,1,2,3,4,5,6,7,8,9
17469,42.0,2.0,78.0,-1.0,42.0,0.0,36.0,37.0,2.0,1.0
17470,56.0,2.0,80.0,0.0,20.0,-7.0,24.0,59.0,36.0,4.0
17471,45.0,0.0,87.0,0.0,46.0,20.0,42.0,41.0,0.0,1.0
17472,43.0,3.0,76.0,0.0,42.0,0.0,33.0,34.0,2.0,1.0
17473,58.0,0.0,83.0,3.0,56.0,0.0,25.0,26.0,0.0,1.0
17474,37.0,0.0,76.0,0.0,36.0,25.0,39.0,39.0,0.0,1.0
17475,55.0,1.0,81.0,0.0,54.0,0.0,25.0,26.0,2.0,1.0
17476,41.0,2.0,97.0,0.0,42.0,10.0,55.0,55.0,0.0,1.0
17477,56.0,0.0,81.0,0.0,56.0,15.0,25.0,24.0,0.0,1.0
17478,38.0,3.0,77.0,0.0,38.0,5.0,39.0,38.0,0.0,1.0
17479,37.0,0.0,77.0,0.0,20.0,11.0,41.0,57.0,16.0,1.0
17480,38.0,0.0,79.0,-1.0,38.0,6.0,41.0,40.0,0.0,1.0
17481,56.0,3.0,98.0,0.0,46.0,3.0,42.0,51.0,10.0,4.0
17482,41.0,0.0,84.0,-3.0,38.0,-16.0,43.0,45.0,2.0,1.0
17483,56.0,2.0,96.0,0.0,54.0,6.0,40.0,42.0,2.0,1.0
17484,79.0,0.0,83.0,0.0,-30.0,2.0,4.0,114.0,110.0,5.0
17485,55.0,0.0,82.0,0.0,-18.0,23.0,26.0,100.0,74.0,4.0
17486,81.0,1.0,86.0,0.0,-42.0,-28.0,4.0,130.0,126.0,5.0
17487,46.0,0.0,86.0,0.0,46.0,1.0,40.0,39.0,0.0,1.0
17488,55.0,0.0,86.0,-1.0,56.0,27.0,31.0,30.0,0.0,1.0
17489,37.0,0.0,106.0,3.0,24.0,-3.0,68.0,82.0,14.0,1.0
17490,37.0,2.0,79.0,0.0,20.0,0.0,41.0,58.0,16.0,1.0
17491,39.0,0.0,102.0,0.0,38.0,0.0,63.0,63.0,0.0,1.0
17492,62.0,0.0,109.0,0.0,60.0,-14.0,48.0,50.0,2.0,1.0
17493,55.0,0.0,96.0,2.0,42.0,20.0,41.0,55.0,14.0,4.0
17494,56.0,0.0,96.0,-1.0,50.0,-1.0,40.0,47.0,6.0,4.0
17495,55.0,0.0,95.0,-1.0,50.0,-4.0,40.0,46.0,6.0,4.0
17496,41.0,0.0,83.0,4.0,42.0,0.0,42.0,42.0,0.0,1.0
17497,105.0,-1.0,106.0,-1.0,72.0,1.0,1.0,33.0,32.0,5.0
17498,85.0,0.0,88.0,0.0,0.0,28.0,3.0,88.0,84.0,5.0
17499,56.0,2.0,92.0,0.0,54.0,-21.0,36.0,38.0,2.0,1.0
17500,37.0,0.0,77.0,-1.0,24.0,-22.0,40.0,54.0,14.0,1.0
17501,42.0,0.0,96.0,-1.0,42.0,0.0,54.0,55.0,0.0,1.0
17502,46.0,4.0,81.0,0.0,46.0,6.0,35.0,34.0,0.0,1.0
17503,55.0,0.0,95.0,4.0,36.0,-17.0,40.0,59.0,20.0,4.0
17504,37.0,0.0,100.0,0.0,34.0,-5.0,64.0,67.0,4.0,1.0
17505,42.0,1.0,93.0,0.0,42.0,0.0,52.0,52.0,0.0,1.0
17506,53.0,0.0,87.0,0.0,52.0,-21.0,34.0,35.0,2.0,1.0
17507,46.0,2.0,78.0,0.0,46.0,0.0,32.0,32.0,0.0,1.0
17508,54.0,1.0,79.0,4.0,54.0,0.0,26.0,25.0,0.0,1.0
17509,43.0,4.0,76.0,0.0,42.0,-3.0,33.0,35.0,2.0,1.0
17510,53.0,0.0,86.0,2.0,52.0,-22.0,33.0,35.0,2.0,1.0
17511,37.0,0.0,77.0,5.0,20.0,-3.0,40.0,56.0,16.0,1.0
17512,42.0,4.0,80.0,-1.0,42.0,0.0,38.0,39.0,2.0,1.0
17513,45.0,-3.0,77.0,0.0,46.0,14.0,31.0,30.0,0.0,1.0
17514,49.0,0.0,89.0,3.0,50.0,18.0,40.0,40.0,0.0,1.0
17515,56.0,-5.0,98.0,0.0,44.0,4.0,42.0,54.0,12.0,4.0
17516,51.0,1.0,80.0,0.0,50.0,-13.0,29.0,31.0,2.0,1.0
17517,58.0,0.0,87.0,8.0,56.0,0.0,30.0,30.0,0.0,1.0
17518,37.0,0.0,80.0,2.0,36.0,-6.0,43.0,44.0,2.0,1.0
17519,45.0,0.0,75.0,0.0,44.0,-1.0,30.0,31.0,2.0,1.0
17520,56.0,1.0,76.0,0.0,-14.0,25.0,20.0,92.0,72.0,4.0
17521,56.0,-1.0,95.0,0.0,42.0,-2.0,40.0,54.0,14.0,4.0
17522,55.0,-6.0,72.0,-4.0,0.0,0.0,17.0,72.0,56.0,4.0
17523,42.0,-1.0,90.0,0.0,42.0,0.0,48.0,49.0,2.0,1.0
17524,49.0,-2.0,81.0,0.0,50.0,8.0,33.0,32.0,0.0,1.0
17525,37.0,0.0,74.0,-2.0,24.0,13.0,37.0,51.0,14.0,1.0
17526,51.0,0.0,82.0,2.0,50.0,-16.0,31.0,33.0,2.0,1.0
17527,55.0,0.0,83.0,2.0,54.0,0.0,28.0,29.0,0.0,1.0
17528,37.0,0.0,90.0,0.0,28.0,-6.0,53.0,62.0,8.0,1.0
17529,56.0,0.0,77.0,0.0,-20.0,27.0,21.0,97.0,76.0,4.0
17530,43.0,5.0,83.0,0.0,42.0,0.0,39.0,41.0,2.0,1.0
17531,37.0,0.0,81.0,0.0,-2.0,0.0,44.0,83.0,40.0,1.0
17532,53.0,1.0,86.0,0.0,52.0,-16.0,33.0,34.0,2.0,1.0
17533,41.0,0.0,79.0,-1.0,42.0,4.0,38.0,37.0,0.0,1.0
17534,51.0,3.0,84.0,0.0,50.0,-21.0,33.0,35.0,2.0,1.0
17535,49.0,-1.0,79.0,0.0,46.0,-13.0,31.0,33.0,2.0,1.0
17536,56.0,0.0,81.0,0.0,-18.0,-26.0,25.0,99.0,74.0,4.0
17537,43.0,0.0,80.0,-5.0,42.0,-4.0,37.0,39.0,2.0,1.0
17538,47.0,0.0,79.0,6.0,46.0,0.0,31.0,32.0,0.0,1.0
17539,37.0,0.0,77.0,8.0,-18.0,-5.0,41.0,96.0,54.0,1.0
17540,48.0,-5.0,78.0,0.0,46.0,-5.0,30.0,32.0,2.0,1.0
17541,37.0,-35.0,77.0,0.0,20.0,0.0,40.0,56.0,16.0,3.0
17542,55.0,0.0,93.0,0.0,50.0,5.0,37.0,44.0,6.0,4.0
17543,38.0,1.0,79.0,0.0,38.0,15.0,41.0,40.0,0.0,1.0
17544,85.0,0.0,89.0,1.0,2.0,-13.0,4.0,86.0,82.0,5.0
17545,37.0,0.0,106.0,-10.0,28.0,-4.0,69.0,77.0,8.0,1.0
17546,43.0,0.0,81.0,5.0,42.0,0.0,38.0,40.0,2.0,1.0
17547,38.0,-1.0,76.0,0.0,38.0,0.0,38.0,37.0,0.0,1.0
17548,46.0,-5.0,84.0,0.0,46.0,0.0,38.0,38.0,0.0,1.0
17549,55.0,0.0,77.0,6.0,0.0,0.0,22.0,77.0,56.0,4.0
17550,56.0,0.0,97.0,-2.0,46.0,-2.0,41.0,51.0,10.0,4.0
17551,44.0,0.0,76.0,4.0,44.0,14.0,32.0,32.0,0.0,1.0
17552,44.0,2.0,83.0,0.0,42.0,-19.0,40.0,42.0,2.0,1.0
17553,55.0,0.0,78.0,3.0,10.0,11.0,23.0,68.0,46.0,4.0
17554,55.0,0.0,92.0,0.0,-2.0,-13.0,36.0,94.0,58.0,4.0
17555,49.0,-1.0,85.0,0.0,50.0,0.0,36.0,36.0,0.0,1.0
17556,41.0,0.0,88.0,0.0,42.0,30.0,48.0,47.0,0.0,1.0
17557,45.0,0.0,88.0,7.0,44.0,-19.0,43.0,44.0,2.0,1.0
17558,46.0,4.0,82.0,0.0,46.0,15.0,36.0,35.0,0.0,1.0
17559,43.0,0.0,86.0,-6.0,42.0,0.0,44.0,45.0,2.0,1.0
17560,46.0,0.0,85.0,-2.0,46.0,-3.0,39.0,39.0,0.0,1.0
17561,37.0,0.0,78.0,0.0,16.0,5.0,41.0,63.0,22.0,1.0
17562,52.0,4.0,79.0,0.0,52.0,0.0,27.0,27.0,0.0,1.0
17563,55.0,0.0,79.0,-1.0,20.0,-14.0,24.0,59.0,34.0,4.0
17564,53.0,2.0,84.0,0.0,54.0,29.0,31.0,30.0,0.0,1.0
17565,51.0,-1.0,81.0,0.0,52.0,0.0,30.0,30.0,0.0,1.0
17566,47.0,-5.0,82.0,0.0,46.0,0.0,35.0,35.0,0.0,1.0
17567,101.0,0.0,102.0,0.0,72.0,1185.0,1.0,30.0,28.0,5.0
17568,39.0,-5.0,76.0,-1.0,38.0,0.0,36.0,37.0,0.0,1.0
17569,37.0,0.0,99.0,0.0,28.0,0.0,62.0,71.0,8.0,1.0
17570,52.0,-5.0,78.0,0.0,52.0,0.0,26.0,26.0,0.0,1.0
17571,53.0,0.0,81.0,0.0,54.0,120.0,27.0,26.0,0.0,1.0
17572,37.0,0.0,79.0,-6.0,18.0,0.0,42.0,61.0,18.0,1.0
17573,46.0,0.0,81.0,2.0,46.0,0.0,35.0,35.0,0.0,1.0
17574,37.0,0.0,79.0,4.0,0.0,0.0,42.0,79.0,36.0,1.0
17575,51.0,4.0,86.0,0.0,52.0,25.0,35.0,35.0,0.0,1.0
17576,48.0,0.0,89.0,0.0,46.0,-5.0,41.0,42.0,2.0,1.0
17577,56.0,0.0,97.0,0.0,52.0,10.0,41.0,45.0,4.0,4.0
17578,56.0,0.0,96.0,-2.0,46.0,0.0,40.0,50.0,10.0,4.0
17579,55.0,0.0,97.0,3.0,46.0,-15.0,41.0,50.0,8.0,4.0
17580,54.0,0.0,81.0,-4.0,54.0,0.0,27.0,27.0,0.0,1.0
17581,37.0,0.0,80.0,-7.0,20.0,0.0,43.0,59.0,16.0,1.0
17582,56.0,0.0,80.0,6.0,0.0,13.0,24.0,80.0,56.0,4.0
17583,51.0,1.0,81.0,0.0,52.0,5.0,29.0,29.0,0.0,1.0
17584,37.0,0.0,78.0,0.0,12.0,-15.0,42.0,65.0,24.0,1.0
17585,44.0,2.0,82.0,0.0,42.0,-15.0,38.0,41.0,2.0,1.0
17586,37.0,0.0,77.0,3.0,26.0,9.0,40.0,51.0,12.0,1.0
17587,53.0,-2.0,81.0,0.0,52.0,-20.0,28.0,30.0,2.0,1.0
17588,51.0,-2.0,78.0,0.0,52.0,17.0,27.0,26.0,0.0,1.0
17589,37.0,0.0,77.0,0.0,8.0,3.0,40.0,69.0,30.0,1.0
17590,52.0,-5.0,86.0,0.0,52.0,-8.0,33.0,34.0,0.0,1.0
17591,37.0,-4.0,78.0,0.0,10.0,0.0,42.0,68.0,26.0,1.0
17592,79.0,5.0,83.0,0.0,-30.0,-4.0,4.0,114.0,110.0,5.0
17593,44.0,-2.0,76.0,3.0,42.0,-23.0,32.0,35.0,2.0,1.0
17594,39.0,-2.0,83.0,0.0,38.0,0.0,44.0,44.0,0.0,1.0
17595,42.0,0.0,99.0,0.0,42.0,0.0,58.0,58.0,0.0,1.0
17596,56.0,5.0,95.0,0.0,56.0,3.0,39.0,39.0,0.0,1.0
17597,42.0,1.0,89.0,0.0,42.0,0.0,47.0,48.0,2.0,1.0
17598,49.0,0.0,81.0,0.0,50.0,3.0,32.0,32.0,0.0,1.0
17599,56.0,-1.0,97.0,0.0,36.0,-28.0,41.0,60.0,20.0,4.0
17600,45.0,0.0,81.0,0.0,44.0,-20.0,35.0,37.0,2.0,1.0
17601,47.0,4.0,107.0,0.0,46.0,0.0,59.0,60.0,0.0,1.0
17602,47.0,-5.0,86.0,-2.0,46.0,0.0,39.0,40.0,0.0,1.0
17603,77.0,0.0,81.0,0.0,-40.0,8.0,4.0,123.0,118.0,5.0
17604,57.0,0.0,81.0,-3.0,56.0,-4.0,24.0,24.0,0.0,1.0
17605,39.0,-2.0,77.0,0.0,38.0,0.0,37.0,38.0,0.0,1.0
17606,56.0,0.0,81.0,-6.0,-12.0,0.0,25.0,94.0,68.0,4.0
17607,57.0,0.0,81.0,-1.0,56.0,-1.0,24.0,24.0,0.0,1.0
17608,40.0,0.0,77.0,6.0,38.0,0.0,38.0,39.0,2.0,1.0
17609,49.0,0.0,106.0,-1.0,50.0,21.0,58.0,57.0,0.0,1.0
17610,37.0,2.0,90.0,0.0,28.0,10.0,53.0,62.0,8.0,1.0
17611,37.0,-1369.0,106.0,-1.0,34.0,-2.0,69.0,72.0,4.0,7.0
17612,38.0,1.0,102.0,-5.0,34.0,0.0,65.0,69.0,4.0,1.0
17613,43.0,0.0,96.0,0.0,42.0,-2.0,53.0,55.0,2.0,1.0
17614,50.0,24.0,77.0,0.0,-22.0,0.0,27.0,101.0,74.0,2.0
17615,45.0,-1.0,86.0,0.0,46.0,4.0,40.0,39.0,0.0,1.0
17616,53.0,-3.0,78.0,0.0,54.0,0.0,25.0,24.0,0.0,1.0
17617,42.0,4.0,93.0,0.0,42.0,0.0,51.0,52.0,2.0,1.0
17618,37.0,0.0,77.0,3.0,20.0,0.0,40.0,56.0,16.0,1.0
17619,47.0,-1.0,100.0,0.0,46.0,0.0,53.0,54.0,0.0,1.0
17620,55.0,-1.0,97.0,-2.0,46.0,-13.0,42.0,51.0,8.0,4.0
17621,44.0,3.0,87.0,0.0,44.0,0.0,43.0,43.0,0.0,1.0
17622,56.0,0.0,76.0,-7.0,0.0,0.0,20.0,76.0,56.0,4.0
17623,43.0,-1.0,79.0,0.0,42.0,-13.0,36.0,38.0,2.0,1.0
17624,54.0,-2.0,81.0,0.0,54.0,0.0,27.0,27.0,0.0,1.0
17625,55.0,0.0,95.0,-7.0,42.0,-7.0,39.0,53.0,14.0,4.0
17626,43.0,-5.0,86.0,0.0,42.0,-19.0,42.0,44.0,2.0,1.0
17627,37.0,2.0,90.0,0.0,28.0,2.0,53.0,62.0,8.0,1.0
17628,37.0,0.0,80.0,0.0,28.0,31.0,43.0,52.0,8.0,1.0
17629,49.0,0.0,88.0,1.0,46.0,-15.0,40.0,42.0,2.0,1.0
17630,37.0,0.0,104.0,0.0,18.0,7.0,66.0,86.0,20.0,1.0
17631,44.0,-5.0,93.0,0.0,44.0,0.0,49.0,50.0,0.0,1.0
17632,51.0,0.0,102.0,0.0,50.0,-3.0,51.0,53.0,2.0,1.0
17633,101.0,0.0,102.0,0.0,72.0,14.0,1.0,29.0,28.0,5.0
17634,78.0,0.0,82.0,-5.0,-46.0,0.0,4.0,128.0,124.0,5.0
17635,51.0,0.0,86.0,0.0,50.0,-29.0,35.0,37.0,2.0,1.0
17636,37.0,0.0,82.0,0.0,18.0,10.0,45.0,64.0,18.0,1.0
17637,44.0,0.0,88.0,0.0,44.0,3.0,44.0,44.0,0.0,1.0
17638,55.0,3.0,87.0,0.0,54.0,0.0,32.0,33.0,0.0,1.0
17639,37.0,0.0,81.0,0.0,38.0,25.0,43.0,42.0,0.0,1.0
17640,58.0,-1.0,91.0,0.0,56.0,0.0,33.0,34.0,2.0,1.0
17641,46.0,-1.0,90.0,0.0,46.0,0.0,44.0,44.0,0.0,1.0
17642,39.0,-1.0,100.0,0.0,38.0,0.0,62.0,62.0,0.0,1.0
17643,105.0,2.0,107.0,5.0,72.0,2.0,1.0,35.0,34.0,5.0
17644,37.0,0.0,90.0,17.0,6.0,0.0,53.0,85.0,32.0,1.0
17645,39.0,0.0,76.0,-7.0,38.0,0.0,37.0,37.0,0.0,1.0
17646,104.0,2.0,106.0,5.0,70.0,0.0,1.0,36.0,34.0,5.0
17647,37.0,5.0,76.0,0.0,20.0,1.0,39.0,55.0,16.0,1.0
17648,44.0,2.0,79.0,0.0,42.0,-28.0,35.0,37.0,2.0,1.0
17649,46.0,4.0,81.0,0.0,46.0,0.0,35.0,35.0,0.0,1.0
17650,45.0,0.0,79.0,6.0,44.0,-7.0,34.0,35.0,2.0,1.0
17651,42.0,-1.0,86.0,0.0,42.0,0.0,43.0,44.0,2.0,1.0
17652,41.0,1.0,77.0,0.0,38.0,0.0,37.0,39.0,2.0,1.0
17653,40.0,5.0,102.0,0.0,38.0,0.0,62.0,63.0,2.0,1.0
17654,39.0,-4.0,86.0,0.0,38.0,0.0,46.0,47.0,0.0,1.0
17655,46.0,0.0,77.0,2.0,46.0,3.0,32.0,31.0,0.0,1.0
17656,55.0,0.0,82.0,5.0,-14.0,-2.0,26.0,97.0,70.0,4.0
17657,37.0,0.0,80.0,0.0,16.0,7.0,43.0,65.0,22.0,1.0
17658,37.0,0.0,103.0,0.0,20.0,2.0,66.0,82.0,16.0,1.0
17659,43.0,-1.0,81.0,0.0,42.0,-8.0,38.0,40.0,2.0,1.0
17660,37.0,0.0,77.0,0.0,34.0,17.0,40.0,43.0,2.0,1.0
17661,37.0,0.0,78.0,0.0,16.0,27.0,42.0,63.0,22.0,1.0
17662,56.0,0.0,77.0,-1.0,12.0,0.0,22.0,65.0,42.0,4.0
17663,51.0,0.0,77.0,-1.0,50.0,0.0,27.0,28.0,2.0,1.0
17664,41.0,0.0,97.0,0.0,42.0,6.0,55.0,55.0,0.0,1.0
17665,47.0,2.0,88.0,0.0,46.0,0.0,41.0,42.0,0.0,1.0
17666,75.0,4.0,79.0,1.0,-42.0,0.0,4.0,123.0,118.0,5.0
17667,56.0,0.0,96.0,5.0,44.0,0.0,40.0,52.0,12.0,4.0
17668,40.0,1.0,106.0,3.0,38.0,0.0,66.0,67.0,2.0,1.0
17669,55.0,0.0,97.0,0.0,50.0,-2.0,41.0,48.0,6.0,4.0
17670,41.0,0.0,83.0,0.0,42.0,0.0,41.0,41.0,0.0,1.0
17671,56.0,2.0,82.0,0.0,54.0,-15.0,26.0,28.0,2.0,1.0
17672,37.0,0.0,80.0,0.0,36.0,5.0,43.0,44.0,2.0,1.0
17673,107.0,0.0,108.0,-3.0,72.0,10.0,1.0,35.0,34.0,5.0
17674,55.0,-1.0,86.0,0.0,54.0,-6.0,31.0,32.0,2.0,1.0
17675,41.0,0.0,81.0,0.0,42.0,11.0,40.0,40.0,0.0,1.0
17676,43.0,-2.0,82.0,0.0,42.0,0.0,39.0,41.0,2.0,1.0
17677,55.0,-4.0,80.0,-7.0,20.0,-17.0,25.0,59.0,34.0,4.0
17678,53.0,1.0,81.0,-7.0,54.0,1.0,27.0,26.0,0.0,1.0
17679,37.0,0.0,81.0,0.0,20.0,-26.0,44.0,60.0,16.0,1.0
17680,46.0,1.0,87.0,1.0,44.0,-22.0,41.0,43.0,2.0,1.0
17681,50.0,-5.0,86.0,0.0,50.0,0.0,36.0,37.0,2.0,1.0
17682,39.0,0.0,78.0,-7.0,38.0,0.0,39.0,39.0,0.0,1.0
17683,47.0,-3.0,95.0,0.0,46.0,0.0,49.0,49.0,0.0,1.0
17684,37.0,1.0,75.0,0.0,36.0,0.0,37.0,39.0,2.0,1.0
17685,37.0,0.0,78.0,0.0,12.0,24.0,41.0,65.0,24.0,1.0
17686,56.0,0.0,98.0,8.0,50.0,-4.0,42.0,49.0,8.0,4.0
17687,53.0,0.0,86.0,0.0,52.0,-16.0,33.0,34.0,2.0,1.0
17688,55.0,0.0,77.0,-3.0,24.0,-6.0,21.0,54.0,32.0,4.0
17689,46.0,-4.0,86.0,1.0,46.0,0.0,40.0,39.0,0.0,1.0
17690,45.0,2.0,80.0,-1.0,44.0,0.0,35.0,36.0,2.0,1.0
17691,55.0,0.0,82.0,0.0,-36.0,-23.0,26.0,118.0,92.0,4.0
17692,44.0,4.0,79.0,0.0,42.0,-8.0,35.0,37.0,2.0,1.0
17693,56.0,0.0,76.0,0.0,-12.0,11.0,20.0,89.0,68.0,4.0
17694,37.0,0.0,95.0,2.0,16.0,0.0,58.0,79.0,22.0,1.0
17695,48.0,2.0,81.0,3.0,46.0,0.0,32.0,34.0,2.0,1.0
17696,37.0,0.0,77.0,-3.0,34.0,-24.0,40.0,43.0,4.0,1.0
17697,105.0,0.0,106.0,-4.0,70.0,0.0,1.0,36.0,36.0,5.0
17698,85.0,0.0,88.0,-3.0,2.0,0.0,3.0,86.0,82.0,5.0
17699,81.0,0.0,84.0,0.0,-20.0,15.0,4.0,105.0,102.0,5.0
17700,42.0,-1.0,79.0,0.0,42.0,0.0,36.0,37.0,2.0,1.0
17701,37.0,0.0,79.0,0.0,16.0,3.0,43.0,64.0,22.0,1.0
17702,39.0,0.0,79.0,2.0,38.0,0.0,40.0,41.0,0.0,1.0
17703,43.0,0.0,86.0,-4.0,42.0,-4.0,43.0,45.0,2.0,1.0
17704,37.0,0.0,78.0,0.0,8.0,-15.0,41.0,70.0,30.0,1.0
17705,44.0,-3.0,95.0,0.0,44.0,0.0,51.0,51.0,0.0,1.0
17706,44.0,0.0,81.0,5.0,44.0,1.0,37.0,37.0,0.0,1.0
17707,37.0,0.0,79.0,0.0,38.0,30.0,41.0,40.0,0.0,1.0
17708,56.0,-5.0,87.0,1.0,56.0,7.0,31.0,30.0,0.0,1.0
17709,48.0,-3.0,86.0,0.0,46.0,-1.0,38.0,40.0,2.0,1.0
17710,51.0,0.0,85.0,0.0,50.0,-11.0,34.0,36.0,2.0,1.0
17711,47.0,-36.0,86.0,0.0,46.0,0.0,39.0,39.0,0.0,1.0
17712,45.0,-3.0,85.0,0.0,44.0,-20.0,40.0,41.0,2.0,1.0
17713,85.0,0.0,88.0,0.0,0.0,-25.0,3.0,88.0,86.0,5.0
17714,55.0,4.0,83.0,0.0,54.0,0.0,28.0,28.0,0.0,1.0
17715,56.0,2.0,97.0,0.0,54.0,2.0,40.0,42.0,2.0,1.0
17716,58.0,-2.0,86.0,0.0,56.0,-8.0,27.0,29.0,2.0,1.0
17717,38.0,0.0,80.0,0.0,38.0,3.0,42.0,41.0,0.0,1.0
17718,37.0,0.0,93.0,0.0,10.0,-6.0,56.0,83.0,28.0,1.0
17719,49.0,1.0,79.0,1.0,46.0,-12.0,30.0,32.0,2.0,1.0
17720,37.0,0.0,76.0,0.0,24.0,24.0,39.0,53.0,14.0,1.0
17721,43.0,0.0,79.0,0.0,44.0,17.0,35.0,35.0,0.0,1.0
17722,37.0,0.0,78.0,0.0,0.0,2.0,41.0,78.0,36.0,1.0
17723,56.0,4.0,79.0,0.0,16.0,0.0,23.0,63.0,40.0,4.0
17724,56.0,-1.0,81.0,0.0,56.0,0.0,25.0,24.0,0.0,1.0
17725,41.0,0.0,77.0,1.0,42.0,12.0,36.0,35.0,0.0,1.0
17726,55.0,-1.0,98.0,-5.0,46.0,-8.0,42.0,51.0,8.0,4.0
17727,41.0,-3.0,80.0,0.0,42.0,18.0,39.0,39.0,0.0,1.0
17728,55.0,0.0,93.0,0.0,0.0,-4.0,38.0,93.0,56.0,4.0
17729,52.0,-5.0,81.0,0.0,52.0,0.0,29.0,29.0,0.0,1.0
17730,55.0,-1.0,79.0,-3.0,6.0,-9.0,23.0,74.0,50.0,4.0
17731,46.0,0.0,88.0,1.0,46.0,13.0,42.0,41.0,0.0,1.0
17732,55.0,-5.0,81.0,0.0,-4.0,18.0,25.0,86.0,60.0,4.0
17733,56.0,3.0,98.0,0.0,50.0,-30.0,42.0,49.0,6.0,4.0
17734,37.0,0.0,104.0,0.0,24.0,14.0,67.0,81.0,14.0,1.0
17735,38.0,0.0,79.0,0.0,38.0,5.0,41.0,40.0,0.0,1.0
17736,55.0,0.0,92.0,-2.0,-4.0,0.0,36.0,97.0,60.0,4.0
17737,45.0,0.0,90.0,0.0,44.0,-5.0,45.0,46.0,2.0,1.0
17738,45.0,0.0,86.0,-3.0,46.0,36.0,40.0,39.0,0.0,1.0
17739,37.0,0.0,84.0,0.0,26.0,-1.0,47.0,58.0,10.0,1.0
17740,49.0,0.0,85.0,0.0,50.0,19.0,36.0,36.0,0.0,1.0
17741,44.0,0.0,81.0,-3.0,42.0,-29.0,37.0,39.0,2.0,1.0
17742,55.0,0.0,97.0,0.0,46.0,-13.0,42.0,51.0,8.0,4.0
17743,56.0,0.0,97.0,1.0,52.0,-6.0,41.0,45.0,4.0,4.0
17744,37.0,0.0,77.0,0.0,16.0,-8.0,40.0,62.0,22.0,1.0
17745,45.0,-2.0,77.0,0.0,44.0,-20.0,32.0,34.0,2.0,1.0
17746,55.0,0.0,93.0,3.0,54.0,0.0,38.0,39.0,2.0,1.0
17747,43.0,0.0,75.0,0.0,44.0,31.0,32.0,31.0,0.0,1.0
17748,45.0,0.0,79.0,2.0,44.0,-8.0,33.0,35.0,2.0,1.0
17749,37.0,0.0,77.0,0.0,16.0,-30.0,41.0,62.0,22.0,1.0
17750,37.0,0.0,79.0,0.0,30.0,31.0,42.0,48.0,6.0,1.0
17751,44.0,0.0,80.0,0.0,42.0,-30.0,36.0,39.0,2.0,1.0
17752,51.0,0.0,85.0,0.0,52.0,21.0,34.0,33.0,0.0,1.0
17753,37.0,0.0,75.0,0.0,26.0,-2.0,38.0,49.0,12.0,1.0
17754,45.0,-4.0,76.0,0.0,44.0,0.0,31.0,32.0,0.0,1.0
17755,37.0,1.0,79.0,0.0,6.0,0.0,42.0,74.0,32.0,1.0
17756,37.0,0.0,79.0,0.0,8.0,-7.0,42.0,71.0,28.0,1.0
17757,40.0,-2.0,106.0,0.0,38.0,0.0,66.0,67.0,2.0,1.0
17758,47.0,0.0,94.0,5.0,46.0,0.0,47.0,48.0,0.0,1.0
17759,37.0,0.0,76.0,0.0,36.0,17.0,39.0,39.0,0.0,1.0
17760,45.0,1.0,90.0,0.0,44.0,0.0,44.0,46.0,2.0,1.0
17761,51.0,0.0,77.0,0.0,50.0,-16.0,26.0,28.0,2.0,1.0
17762,46.0,0.0,86.0,-1.0,46.0,0.0,40.0,40.0,0.0,1.0
17763,44.0,0.0,86.0,4.0,44.0,8.0,43.0,42.0,0.0,1.0
17764,49.0,0.0,81.0,0.0,46.0,-15.0,32.0,34.0,2.0,1.0
17765,55.0,0.0,77.0,0.0,8.0,-11.0,22.0,70.0,48.0,4.0
17766,37.0,0.0,83.0,-3.0,30.0,0.0,46.0,52.0,6.0,1.0
17767,50.0,0.0,78.0,1.0,50.0,0.0,28.0,29.0,0.0,1.0
17768,56.0,0.0,97.0,0.0,44.0,1.0,41.0,53.0,12.0,4.0
17769,56.0,0.0,77.0,0.0,-6.0,1.0,21.0,85.0,64.0,4.0
17770,37.0,-1.0,79.0,-4.0,24.0,-7.0,42.0,55.0,14.0,1.0
17771,58.0,-5.0,87.0,0.0,56.0,0.0,29.0,30.0,2.0,1.0
17772,38.0,-1.0,77.0,6.0,38.0,0.0,39.0,38.0,0.0,1.0
17773,49.0,0.0,83.0,0.0,50.0,1.0,34.0,33.0,0.0,1.0
17774,37.0,0.0,99.0,-2.0,28.0,-5.0,61.0,70.0,8.0,1.0
17775,44.0,-4.0,106.0,5.0,44.0,2.0,63.0,62.0,0.0,1.0
17776,37.0,0.0,78.0,0.0,8.0,15.0,41.0,70.0,30.0,1.0
17777,55.0,0.0,93.0,0.0,42.0,-7.0,37.0,51.0,14.0,4.0
17778,37.0,0.0,98.0,0.0,30.0,-10.0,61.0,67.0,6.0,1.0
17779,37.0,3.0,79.0,0.0,34.0,25.0,41.0,45.0,4.0,1.0
17780,37.0,0.0,84.0,0.0,26.0,-5.0,47.0,58.0,12.0,1.0
17781,53.0,0.0,82.0,0.0,52.0,-11.0,29.0,30.0,2.0,1.0
17782,42.0,0.0,77.0,-4.0,42.0,0.0,35.0,36.0,2.0,1.0
17783,55.0,0.0,95.0,0.0,50.0,3.0,40.0,46.0,6.0,4.0
17784,44.0,0.0,82.0,-7.0,44.0,0.0,38.0,38.0,0.0,1.0
17785,37.0,0.0,76.0,0.0,24.0,6.0,39.0,53.0,14.0,1.0
17786,37.0,0.0,97.0,0.0,24.0,-9.0,60.0,73.0,14.0,1.0
17787,55.0,0.0,92.0,0.0,24.0,-4.0,37.0,69.0,32.0,4.0
